,Symbol,Name,Buy,Analyst
457,ROIC,Retail Opportunity Investments Corp. Common Stock (MD),1,Buy
458,ROKU,Roku Inc. Class A Common Stock,1,Buy
459,ROOT,Root Inc. Class A Common Stock,1,Buy
460,RPD,Rapid7 Inc. Common Stock,1,Buy
461,RVNC,Revance Therapeutics Inc. Common Stock,1,Buy
462,RVSB,Riverview Bancorp Inc Common Stock,1,Buy
463,RWAY,Runway Growth Finance Corp. Common Stock,1,Buy
464,RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,1,Buy
465,SABR,Sabre Corporation Common Stock,1,Buy
466,SAGE,Sage Therapeutics Inc. Common Stock,1,Buy
467,SAIC,Science Applications International Corporation Common Stock,1,Buy
468,SATS,EchoStar  Corporation Common Stock,1,Buy
469,SAVA,Cassava Sciences Inc. Common Stock,1,Buy
470,SBCF,Seacoast Banking Corporation of Florida Common Stock,1,Buy
471,SCOR,comScore Inc. Common Stock,1,Buy
472,SCVL,Shoe Carnival Inc. Common Stock,1,Buy
473,SDIG,Stronghold Digital Mining Inc. Class A Common Stock,1,Buy
474,SEDG,SolarEdge Technologies Inc. Common Stock,1,Buy
475,SEER,Seer Inc. Class A Common Stock,1,Buy
476,SEIC,SEI Investments Company Common Stock,1,Buy
477,SFM,Sprouts Farmers Market Inc. Common Stock,1,Buy
478,SGHT,Sight Sciences Inc. Common Stock,1,Buy
479,SHEN,Shenandoah Telecommunications Co Common Stock,1,Buy
480,SHOO,Steven Madden Ltd. Common Stock,1,Buy
481,SHYF,The Shyft Group Inc. Common Stock,1,Buy
482,SIGI,Selective Insurance Group Inc. Common Stock,1,Buy
483,SINT,SiNtx Technologies Inc. Common Stock,1,Buy
484,SIRI,SiriusXM Holdings Inc. Common Stock,1,Buy
485,SITM,SiTime Corporation Common Stock,1,Buy
486,SLAB,Silicon Laboratories Inc. Common Stock,1,Buy
487,SMCI,Super Micro Computer Inc. Common Stock,1,Buy
488,SOFI,SoFi Technologies Inc. Common Stock  ,1,Buy
489,SONO,Sonos Inc. Common Stock,1,Buy
490,SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),1,Buy
491,SPOK,Spok Holdings Inc. Common Stock,1,Buy
492,SPRB,Spruce Biosciences Inc. Common Stock,1,Buy
493,SPT,Sprout Social Inc Class A Common Stock,1,Buy
494,SPTN,SpartanNash Company Common Stock,1,Buy
495,SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,1,Buy
496,SRDX,Surmodics Inc. Common Stock,1,Buy
497,SRZN,Surrozen Inc. Common Stock,1,Buy
498,SSP,E.W. Scripps Company (The) Class A Common Stock,1,Buy
499,SSRM,SSR Mining Inc. Common Stock,1,Buy
500,STAA,STAAR Surgical Company Common Stock,1,Buy
501,STEP,StepStone Group Inc. Class A Common Stock,1,Buy
502,STER,Sterling Check Corp. Common Stock,1,Buy
503,STLD,Steel Dynamics Inc.,1,Buy
504,STTK,Shattuck Labs Inc. Common Stock,1,Buy
505,STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),1,Buy
506,SUNS,Sunrise Realty Trust Inc. Common Stock,1,Buy
507,SUPN,Supernus Pharmaceuticals Inc. Common Stock,1,Buy
508,SURG,SurgePays Inc. Common Stock,1,Buy
509,SWIM,Latham Group Inc. Common Stock,1,Buy
510,SWKS,Skyworks Solutions Inc. Common Stock,1,Buy
511,SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,1,Buy
512,SY,So-Young International Inc. American Depository Shares,1,Buy
513,SYBT,Stock Yards Bancorp Inc. Common Stock,1,Buy
514,TALK,Talkspace Inc. Common Stock,1,Buy
515,TASK,TaskUs Inc. Class A Common Stock,1,Buy
516,TBPH,Theravance Biopharma Inc. Ordinary Shares,1,Buy
517,TBRG,TruBridge Inc. Common Stock,1,Buy
518,TCBI,Texas Capital Bancshares Inc. Common Stock,1,Buy
519,TCBX,Third Coast Bancshares Inc. Common Stock,1,Buy
520,THRM,Gentherm Inc Common Stock,1,Buy
521,TITN,Titan Machinery Inc. Common Stock,1,Buy
522,TLRY,Tilray Brands Inc. Common Stock ,1,Buy
523,TLS,Telos Corporation Common Stock,1,Buy
524,TOWN,TowneBank Common Stock,1,Buy
525,TPG,TPG Inc. Class A Common Stock,1,Buy
526,TPIC,TPI Composites Inc. Common Stock,1,Buy
527,TRMK,Trustmark Corporation Common Stock,1,Buy
528,TRS,TriMas Corporation Common Stock,1,Buy
529,TRUE,TrueCar Inc. Common Stock,1,Buy
530,TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares ,1,Buy
531,TSCO,Tractor Supply Company Common Stock,1,Buy
532,TSLA,Tesla Inc. Common Stock,1,Buy
533,TSVT,2seventy bio Inc. Common Stock ,1,Buy
534,TTEC,TTEC Holdings Inc. Common Stock,1,Buy
535,TXG,10x Genomics Inc. Class A Common Stock,1,Buy
536,TXN,Texas Instruments Incorporated Common Stock,1,Buy
537,TXRH,Texas Roadhouse Inc. Common Stock,1,Buy
538,UBSI,United Bankshares Inc. Common Stock,1,Buy
539,UFPI,UFP Industries Inc. Common Stock,1,Buy
540,ULTA,Ulta Beauty Inc. Common Stock,1,Buy
541,ULY,Urgent.ly Inc. Common Stock,1,Buy
542,UNIT,Uniti Group Inc. Common Stock,1,Buy
543,UPLD,Upland Software Inc. Common Stock,1,Buy
544,URBN,Urban Outfitters Inc. Common Stock,1,Buy
545,USCB,USCB Financial Holdings Inc. Class A Common Stock,1,Buy
546,VCSA,Vacasa Inc. Class A Common Stock,1,Buy
547,VCTR,Victory Capital Holdings Inc. Class A Common Stock,1,Buy
548,VECO,Veeco Instruments Inc. Common Stock,1,Buy
549,VERB,Verb Technology Company Inc. Common Stock,1,Buy
550,VIAV,Viavi Solutions Inc. Common Stock,1,Buy
551,VIRI,Virios Therapeutics Inc. Common Stock,1,Buy
552,VIRT,Virtu Financial Inc. Class A Common Stock,1,Buy
553,VIRX,Viracta Therapeutics Inc. Common Stock,1,Buy
554,VLY,Valley National Bancorp Common Stock,1,Buy
555,VMAR,Vision Marine Technologies Inc. Common Shares,1,Buy
556,VMEO,Vimeo Inc. Common Stock,1,Buy
557,VNDA,Vanda Pharmaceuticals Inc. Common Stock,1,Buy
558,VOD,Vodafone Group Plc American Depositary Shares,1,Buy
559,VRNT,Verint Systems Inc. Common Stock,1,Buy
560,VRSK,Verisk Analytics Inc. Common Stock,1,Buy
561,VRSN,VeriSign Inc. Common Stock,1,Buy
562,VSAT,ViaSat Inc. Common Stock,1,Buy
563,VUZI,Vuzix Corporation Common Stock,1,Buy
564,VVOS,Vivos Therapeutics Inc. Common Stock,1,Buy
565,WAFD,WaFd Inc. Common Stock,1,Buy
566,WB,Weibo Corporation American Depositary Share,1,Buy
567,WBD,Warner Bros. Discovery Inc. Series A Common Stock ,1,Buy
568,WBTN,WEBTOON Entertainment Inc. Common stock,1,Buy
569,WDFC,WD-40 Company Common Stock,1,Buy
570,WEN,Wendy's Company (The) Common Stock,1,Buy
571,WGS,GeneDx Holdings Corp. Class A Common Stock,1,Buy
572,WHF,WhiteHorse Finance Inc. Common Stock,1,Buy
573,WING,Wingstop Inc. Common Stock,1,Buy
574,WISA,WiSA Technologies Inc. Common Stock,1,Buy
575,WMG,Warner Music Group Corp. Class A Common Stock,1,Buy
576,WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,1,Buy
577,WSBC,WesBanco Inc. Common Stock,1,Buy
578,WTW,Willis Towers Watson Public Limited Company Ordinary Shares,1,Buy
579,WWD,Woodward Inc. Common Stock,1,Buy
580,XEL,Xcel Energy Inc. Common Stock,1,Buy
581,XMTR,Xometry Inc. Class A Common Stock,1,Buy
582,XP,XP Inc. Class A Common Stock,1,Buy
583,YY,JOYY Inc. American Depositary Shares,1,Buy
584,ZD,Ziff Davis Inc. Common Stock,1,Buy
585,ZG,Zillow Group Inc. Class A Common Stock,1,Buy
586,ZI,ZoomInfo Technologies Inc Common Stock,1,Buy
587,ZION,Zions Bancorporation N.A. Common Stock,1,Buy
588,ZM,Zoom Video Communications Inc. Class A Common Stock,1,Buy
589,ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,1,Buy
590,AADI,Aadi Bioscience Inc. Common Stock,0,Hold
591,ACRS,Aclaris Therapeutics Inc. Common Stock,0,Hold
592,ADSE,ADS-TEC ENERGY PLC Ordinary Shares,0,Hold
593,AIRS,AirSculpt Technologies Inc. Common Stock,0,Hold
594,ALLR,Allarity Therapeutics Inc. Common Stock,0,Hold
595,ALVR,AlloVir Inc. Common Stock,0,Hold
596,AMCX,AMC Networks Inc. Class A Common Stock,0,Hold
597,APDN,Applied DNA Sciences Inc. Common Stock,0,Hold
598,APOG,Apogee Enterprises Inc. Common Stock,0,Hold
599,APPN,Appian Corporation Class A Common Stock,0,Hold
600,AQB,AquaBounty Technologies Inc. Common Stock,0,Hold
601,ARBK,Argo Blockchain plc American Depositary Shares,0,Hold
602,AROW,Arrow Financial Corporation Common Stock,0,Hold
603,ASTE,Astec Industries Inc. Common Stock,0,Hold
604,ATHA,Athira Pharma Inc. Common Stock,0,Hold
605,ATRO,Astronics Corporation Common Stock,0,Hold
606,AUDC,AudioCodes Ltd. Common Stock,0,Hold
607,AUR,Aurora Innovation Inc. Class A Common Stock,0,Hold
608,AUUD,Auddia Inc. Common Stock,0,Hold
609,AVAH,Aveanna Healthcare Holdings Inc. Common Stock,0,Hold
610,AVIR,Atea Pharmaceuticals Inc. Common Stock,0,Hold
611,AVT,Avnet Inc. Common Stock,0,Hold
612,AVTE,Aerovate Therapeutics Inc. Common Stock,0,Hold
613,AWH,Aspira Women's Health Inc. Common Stock,0,Hold
614,AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,0,Hold
615,BANF,BancFirst Corporation Common Stock,0,Hold
616,BFC,Bank First Corporation Common Stock,0,Hold
617,BHF,Brighthouse Financial Inc. Common Stock,0,Hold
618,BHIL,Benson Hill Inc. Common Stock,0,Hold
619,BHRB,Burke & Herbert Financial Services Corp. Common Stock,0,Hold
620,BIRD,Allbirds Inc. Class A Common Stock,0,Hold
621,BLDP,Ballard Power Systems Inc. Common Shares,0,Hold
622,BLFY,Blue Foundry Bancorp Common Stock,0,Hold
623,BOLT,Bolt Biotherapeutics Inc. Common Stock,0,Hold
624,BPRN,Princeton Bancorp Inc. Common Stock (PA),0,Hold
625,BYND,Beyond Meat Inc. Common Stock,0,Hold
626,CAC,Camden National Corporation Common Stock,0,Hold
627,CACC,Credit Acceptance Corporation Common Stock,0,Hold
628,CATY,Cathay General Bancorp Common Stock,0,Hold
629,CBAN,Colony Bankcorp Inc. Common Stock,0,Hold
630,CBFV,CB Financial Services Inc. Common Stock,0,Hold
631,CBRL,Cracker Barrel Old Country Store Inc Common Stock,0,Hold
632,CDLX,Cardlytics Inc. Common Stock,0,Hold
633,CFFN,Capitol Federal Financial Inc. Common Stock,0,Hold
634,CGBD,Carlyle Secured Lending Inc. Common Stock,0,Hold
635,CGC,Canopy Growth Corporation Common Shares,0,Hold
636,CGNT,Cognyte Software Ltd. Ordinary Shares,0,Hold
637,CHCO,City Holding Company Common Stock,0,Hold
638,CHUY,Chuy's Holdings Inc. Common Stock,0,Hold
639,CMAX,CareMax Inc. Class A Common Stock,0,Hold
640,CMCT,Creative Media & Community Trust Corporation Common stock,0,Hold
641,CMLS,Cumulus Media Inc. Class A Common Stock,0,Hold
642,CNSL,Consolidated Communications Holdings Inc. Common Stock,0,Hold
643,CNXN,PC Connection Inc. Common Stock,0,Hold
644,CODX,Co-Diagnostics Inc. Common Stock,0,Hold
645,COEP,Coeptis Therapeutics Holdings Inc. Common Stock,0,Hold
646,COFS,ChoiceOne Financial Services Inc. Common Stock,0,Hold
647,COMM,CommScope Holding Company Inc. Common Stock,0,Hold
648,CPTN,Cepton Inc. Common Stock,0,Hold
649,CRCT,Cricut Inc. Class A Common Stock,0,Hold
650,CRMT,America's Car-Mart Inc Common Stock,0,Hold
651,CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,0,Hold
652,CZNC,Citizens & Northern Corp Common Stock,0,Hold
653,DGICA,Donegal Group Inc. Class A Common Stock,0,Hold
654,DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,0,Hold
655,DLTH,Duluth Holdings Inc. Class B Common Stock,0,Hold
656,DTI,Drilling Tools International Corporation Common Stock,0,Hold
657,EBMT,Eagle Bancorp Montana Inc. Common Stock,0,Hold
658,EGBN,Eagle Bancorp Inc. Common Stock,0,Hold
659,EHTH,eHealth Inc. Common Stock,0,Hold
660,EMBC,Embecta Corp. Common Stock,0,Hold
661,ERIC,Ericsson American Depositary Shares,0,Hold
662,ESGR,Enstar Group Limited Ordinary Shares,0,Hold
663,ESLT,Elbit Systems Ltd. Ordinary Shares,0,Hold
664,EXAI,Exscientia Plc American Depositary Shares,0,Hold
665,FAST,Fastenal Company Common Stock,0,Hold
666,FCBC,First Community Bankshares Inc. (VA) Common Stock,0,Hold
667,FCEL,FuelCell Energy Inc. Common Stock,0,Hold
668,FFBC,First Financial Bancorp. Common Stock,0,Hold
669,FFIN,First Financial Bankshares Inc. Common Stock,0,Hold
670,FFIV,F5 Inc. Common Stock,0,Hold
671,FGBI,First Guaranty Bancshares Inc. Common Stock,0,Hold
672,FHB,First Hawaiian Inc. Common Stock,0,Hold
673,FISI,Financial Institutions Inc. Common Stock,0,Hold
674,FLIC,First of Long Island Corporation (The) Common Stock,0,Hold
675,FLNT,Fluent Inc. Common Stock,0,Hold
676,FMAO,Farmers & Merchants Bancorp Inc. Common Stock,0,Hold
677,FNWB,First Northwest Bancorp Common Stock,0,Hold
678,FORR,Forrester Research Inc. Common Stock,0,Hold
679,FSUN,FirstSun Capital Bancorp Common Stock,0,Hold
680,FUNC,First United Corporation Common Stock,0,Hold
681,FVCB,FVCBankcorp Inc. Common Stock,0,Hold
682,GAN,GAN Limited Ordinary Shares,0,Hold
683,GECC,Great Elm Capital Corp. Common Stock,0,Hold
684,GIII,G-III Apparel Group LTD. Common Stock,0,Hold
685,GIPR,Generation Income Properties Inc. Common Stock,0,Hold
686,GLRE,Greenlight Capital Re Ltd. Class A Ordinary Shares,0,Hold
687,GPRO,GoPro Inc. Class A Common Stock,0,Hold
688,GRFS,Grifols S.A. American Depositary Shares,0,Hold
689,GRYP,Gryphon Digital Mining Inc Common Stock,0,Hold
690,GSBC,Great Southern Bancorp Inc. Common Stock,0,Hold
691,GYRE,Gyre Therapeutics Inc. Common Stock,0,Hold
692,HAYN,Haynes International Inc. Common Stock,0,Hold
693,HBT,HBT Financial Inc. Common Stock,0,Hold
694,HLNE,Hamilton Lane Incorporated Class A Common Stock,0,Hold
695,HLVX,HilleVax Inc. Common Stock,0,Hold
696,HRZN,Horizon Technology Finance Corporation Common Stock,0,Hold
697,HTLD,Heartland Express Inc. Common Stock,0,Hold
698,HTZ,Hertz Global Holdings Inc Common Stock,0,Hold
699,HYFM,Hydrofarm Holdings Group Inc. Common Stock,0,Hold
700,IART,Integra LifeSciences Holdings Corporation Common Stock,0,Hold
701,IBCP,Independent Bank Corporation Common Stock,0,Hold
702,ICMB,Investcorp Credit Management BDC Inc. Common Stock,0,Hold
703,IHRT,iHeartMedia Inc. Class A Common Stock,0,Hold
704,INBX,Inhibrx Biosciences Inc. Common Stock,0,Hold
705,INFN,Infinera Corporation Common Stock,0,Hold
706,INGN,Inogen Inc Common Stock,0,Hold
707,INNV,InnovAge Holding Corp. Common Stock,0,Hold
708,INSG,Inseego Corp. Common Stock,0,Hold
709,INTC,Intel Corporation Common Stock,0,Hold
710,INVO,INVO BioScience Inc. Common Stock,0,Hold
711,IRBT,iRobot Corporation Common Stock,0,Hold
712,IRIX,IRIDEX Corporation Common Stock,0,Hold
713,IVAC,Intevac Inc. Common Stock,0,Hold
714,JBLU,JetBlue Airways Corporation Common Stock,0,Hold
715,KALU,Kaiser Aluminum Corporation Common Stock,0,Hold
716,KOD,Kodiak Sciences Inc Common Stock,0,Hold
717,KPLT,Katapult Holdings Inc. Common Stock,0,Hold
718,KRNY,Kearny Financial Corp Common Stock,0,Hold
719,LCID,Lucid Group Inc. Common Stock,0,Hold
720,LCNB,LCNB Corporation Common Stock,0,Hold
721,LGIH,LGI Homes Inc. Common Stock,0,Hold
722,LIDR,AEye Inc. Class A Common Stock,0,Hold
723,LIEN,Chicago Atlantic BDC Inc. Common Stock,0,Hold
724,LOAN,Manhattan Bridge Capital Inc,0,Hold
725,LOGC,ContextLogic Inc. Class A Common Stock,0,Hold
726,LOT,Lotus Technology Inc. American Depositary Shares,0,Hold
727,LPSN,LivePerson Inc. Common Stock,0,Hold
728,LUXH,LuxUrban Hotels Inc. Common Stock,0,Hold
729,LVLU,Lulu's Fashion Lounge Holdings Inc. Common Stock,0,Hold
730,MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,0,Hold
731,MBCN,Middlefield Banc Corp. Common Stock,0,Hold
732,MCBS,MetroCity Bankshares Inc. Common Stock,0,Hold
733,MCRI,Monarch Casino & Resort Inc. Common Stock,0,Hold
734,MEIP,MEI Pharma Inc. Common Stock,0,Hold
735,MERC,Mercer International Inc. Common Stock,0,Hold
736,MGEE,MGE Energy Inc,0,Hold
737,MIGI,Mawson Infrastructure Group Inc. Common Stock,0,Hold
738,MLKN,MillerKnoll Inc. Common Stock,0,Hold
739,MMLP,Martin Midstream Partners L.P. Limited Partnership,0,Hold
740,MNRO,Monro Inc. Common Stock,0,Hold
741,MNTK,Montauk Renewables Inc. Common Stock,0,Hold
742,MNTX,Manitex International Inc. Common Stock,0,Hold
743,MRCY,Mercury Systems Inc Common Stock,0,Hold
744,MSBI,Midland States Bancorp Inc. Common Stock,0,Hold
745,MSGM,Motorsport Games Inc. Class A Common Stock,0,Hold
746,MTTR,Matterport Inc. Class A Common Stock,0,Hold
747,MVIS,MicroVision Inc. Common Stock,0,Hold
748,NAVI,Navient Corporation Common Stock,0,Hold
749,NECB,NorthEast Community Bancorp Inc. Common Stock,0,Hold
750,NERV,Minerva Neurosciences Inc Common Stock,0,Hold
751,NEWT,NewtekOne Inc. Common Stock,0,Hold
752,NFBK,Northfield Bancorp Inc. Common Stock (Delaware),0,Hold
753,NIU,Niu Technologies American Depositary Shares,0,Hold
754,NKSH,National Bankshares Inc. Common Stock,0,Hold
755,NTCT,NetScout Systems Inc. Common Stock,0,Hold
756,NTRP,NextTrip Inc. Common Stock,0,Hold
757,NTRS,Northern Trust Corporation Common Stock,0,Hold
758,NWBI,Northwest Bancshares Inc. Common Stock,0,Hold
759,NWL,Newell Brands Inc. Common Stock,0,Hold
760,NXU,Nxu Inc. Class A Common Stock,0,Hold
761,NYAX,Nayax Ltd. Ordinary Shares,0,Hold
762,OFS,OFS Capital Corporation Common Stock,0,Hold
763,OLPX,Olaplex Holdings Inc. Common Stock,0,Hold
764,OMER,Omeros Corporation Common Stock,0,Hold
765,OPHC,OptimumBank Holdings Inc. Common Stock,0,Hold
766,ORMP,Oramed Pharmaceuticals Inc. Common Stock,0,Hold
767,OTTR,Otter Tail Corporation Common Stock,0,Hold
768,OXSQ,Oxford Square Capital Corp. Common Stock,0,Hold
769,OZK,Bank OZK Common Stock,0,Hold
770,PAHC,Phibro Animal Health Corporation Class A Common Stock,0,Hold
771,PALT,Paltalk Inc. Common Stock,0,Hold
772,PARA,Paramount Global Class B Common Stock,0,Hold
773,PARAA,Paramount Global Class A Common Stock,0,Hold
774,PAX,Patria Investments Limited Class A Common Shares,0,Hold
775,PAYX,Paychex Inc. Common Stock,0,Hold
776,PBYI,Puma Biotechnology Inc Common Stock,0,Hold
777,PCB,PCB Bancorp Common Stock,0,Hold
778,PETS,PetMed Express Inc. Common Stock,0,Hold
779,PFG,Principal Financial Group Inc Common Stock,0,Hold
780,PFIS,Peoples Financial Services Corp. Common Stock,0,Hold
781,PFX,PhenixFIN Corporation Common Stock,0,Hold
782,PINC,Premier Inc. Class A Common Stock,0,Hold
783,PKOH,Park-Ohio Holdings Corp. Common Stock,0,Hold
784,PLCE,Children's Place Inc. (The) Common Stock,0,Hold
785,PROC,Procaps Group S.A. Ordinary Shares,0,Hold
786,PROV,Provident Financial Holdings Inc. Common Stock,0,Hold
787,PSNY,Polestar Automotive Holding UK PLC Class A ADS,0,Hold
788,PTSI,P.A.M. Transportation Services Inc. Common Stock,0,Hold
789,PVBC,Provident Bancorp Inc. (MD) Common Stock,0,Hold
790,QMCO,Quantum Corporation Common Stock,0,Hold
791,QRTEA,Qurate Retail Inc. Series A Common Stock ,0,Hold
792,RBB,RBB Bancorp Common Stock,0,Hold
793,RCKY,Rocky Brands Inc. Common Stock,0,Hold
794,RCON,Recon Technology Ltd. Class A Ordinary Shares,0,Hold
795,RDI,Reading International Inc Class A Common Stock,0,Hold
796,RDUS,Radius Recycling Inc. Class A Common Stock,0,Hold
797,RGP,Resources Connection Inc. Common Stock,0,Hold
798,RSLS,ReShape Lifesciences Inc. Common Stock,0,Hold
799,RUM,Rumble Inc. Class A Common Stock,0,Hold
800,RVYL,Ryvyl Inc. Common Stock,0,Hold
801,RXT,Rackspace Technology Inc. Common Stock,0,Hold
802,SAFT,Safety Insurance Group Inc. Common Stock,0,Hold
803,SANM,Sanmina Corporation Common Stock,0,Hold
804,SASR,Sandy Spring Bancorp Inc. Common Stock,0,Hold
805,SBGI,Sinclair Inc. Class A Common Stock,0,Hold
806,SBSI,Southside Bancshares Inc. Common Stock,0,Hold
807,SCSC,ScanSource Inc. Common Stock,0,Hold
808,SCWX,SecureWorks Corp. Class A Common Stock,0,Hold
809,SFIX,Stitch Fix Inc. Class A Common Stock,0,Hold
810,SFNC,Simmons First National Corporation Class A Common Stock,0,Hold
811,SFST,Southern First Bancshares Inc. Common Stock,0,Hold
812,SHBI,Shore Bancshares Inc Common Stock,0,Hold
813,SHCR,Sharecare Inc. Class A Common Stock,0,Hold
814,SHIM,Shimmick Corporation Common Stock,0,Hold
815,SILC,Silicom Ltd Ordinary Shares,0,Hold
816,SKIN,The Beauty Health Company Class A Common Stock,0,Hold
817,SLDP,Solid Power Inc. Class A Common Stock,0,Hold
818,SLRC,SLR Investment Corp. Common Stock,0,Hold
819,SNBR,Sleep Number Corporation Common Stock,0,Hold
820,SND,Smart Sand Inc. Common Stock,0,Hold
821,SOHO,Sotherly Hotels Inc. Common Stock,0,Hold
822,SOND,Sonder Holdings Inc. Class A Common Stock,0,Hold
823,SQFT,Presidio Property Trust Inc. Class A Common Stock,0,Hold
824,SRCE,1st Source Corporation Common Stock,0,Hold
825,SRCL,Stericycle Inc. Common Stock,0,Hold
826,STBA,S&T Bancorp Inc. Common Stock,0,Hold
827,STRL,Sterling Infrastructure Inc. Common Stock,0,Hold
828,SVC,Service Properties Trust Common Stock,0,Hold
829,SYBX,Synlogic Inc. Common Stock,0,Hold
830,SYTA,Siyata Mobile Inc. Common Shares,0,Hold
831,TBNK,Territorial Bancorp Inc. Common Stock,0,Hold
832,TCPC,BlackRock TCP Capital Corp. Common Stock,0,Hold
833,TFIN,Triumph Financial Inc. Common Stock,0,Hold
834,TFSL,TFS Financial Corporation Common Stock,0,Hold
835,TH,Target Hospitality Corp. Common Stock,0,Hold
836,THFF,First Financial Corporation Indiana Common Stock,0,Hold
837,TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,0,Hold
838,TMCI,Treace Medical Concepts Inc. Common Stock,0,Hold
839,TRIP,TripAdvisor Inc. Common Stock,0,Hold
840,TROW,T. Rowe Price Group Inc. Common Stock,0,Hold
841,TRVG,trivago N.V. American Depositary Shares,0,Hold
842,TTOO,T2 Biosystems Inc. Common Stock,0,Hold
843,TWKS,Thoughtworks Holding Inc. Common Stock,0,Hold
844,UEIC,Universal Electronics Inc. Common Stock,0,Hold
845,ULCC,Frontier Group Holdings Inc. Common Stock,0,Hold
846,ULH,Universal Logistics Holdings Inc. Common Stock,0,Hold
847,UPST,Upstart Holdings Inc. Common stock,0,Hold
848,UVSP,Univest Financial Corporation Common Stock,0,Hold
849,VERO,Venus Concept Inc. Common Stock,0,Hold
850,VICR,Vicor Corporation Common Stock,0,Hold
851,VS,Versus Systems Inc. Common Shares,0,Hold
852,VSTA,Vasta Platform Limited Class A Ordinary Shares,0,Hold
853,VTNR,Vertex Energy Inc Common Stock,0,Hold
854,VTRS,Viatris Inc. Common Stock,0,Hold
855,WABC,Westamerica Bancorporation Common Stock,0,Hold
856,WASH,Washington Trust Bancorp Inc. Common Stock,0,Hold
857,WBA,Walgreens Boots Alliance Inc. Common Stock,0,Hold
858,WERN,Werner Enterprises Inc. Common Stock,0,Hold
859,WINT,Windtree Therapeutics Inc. Common Stock,0,Hold
